,serial_number,case_name,case_number,judge_date,court_name,case_type,case_type_code,judge_type,judge
919,138515,사기·사기미수·경매방해,2009도128,2009.04.09,대법원,형사,400102,판결,선고
920,133511,특정경제범죄가중처벌등에관한법률위반(배임)·사기(변경된죄명:업무상배임및사기),2008도5634,2009.04.09,대법원,형사,400102,판결,선고
921,133513,특정경제범죄가중처벌등에관한법률위반(사기)·사기·부동산실권리자명의등기에관한법률위반,2008도11718,2009.04.09,대법원,형사,400102,판결,선고
922,139128,특정경제범죄가중처벌등에관한법률위반(사기)·업무상횡령·위증·공정증서원본불실기재·불실기재공정증서원본행사·사문서위조·위조사문서행사,2008노280,2009.04.08,대전고등법원,형사,400102,판결 : 확정,선고
923,133493,사기,2008고단4403,2009.04.07,대구지방법원,형사,400102,판결 : 항소,선고
924,139704,사기·배임,2009노444,2009.04.02,서울중앙지방법원,형사,400102,판결,선고
925,133492,특정경제범죄가중처벌등에관한법률위반(횡령)(인정된죄명:횡령)·사기,2009노86,2009.03.26,서울고등법원,형사,400102,판결 : 상고,선고
926,136393,사기미수,2008도6641,2009.03.26,대법원,형사,400102,판결,선고
927,134308,사기,2007도1214,2009.02.26,대법원,형사,400102,판결,선고
928,127786,사기·업무방해·공문서부정행사·선박안전법위반·해운법위반,2008도10851,2009.02.26,대법원,형사,400102,판결,선고
929,134309,사기미수·사문서위조·위조사문서행사·위증교사,2008도9812,2009.02.26,대법원,형사,400102,판결,선고
930,134263,특정경제범죄가중처벌등에관한법률위반(사기)·사기·횡령,2008도10971,2009.02.12,대법원,형사,400102,판결,선고
931,138877,사기·부정수표단속법위반,2008노4176,2009.02.12,수원지방법원,형사,400102,판결,선고
932,139690,사기·배임,2008고단2217,2009.01.30,서울중앙지방법원,형사,400102,판결,선고
933,125329,사기,2008도9985,2009.01.30,대법원,형사,400102,판결,선고
934,124877,뇌물공여·제3자뇌물교부·조세범처벌법위반·사기,2006도6687,2009.01.15,대법원,형사,400102,판결,선고
935,124881,사기·사문서위조(인정된죄명:사문서변조)·위조사문서행사(인정된죄명:변조사문서행사),2008도9327,2009.01.15,대법원,형사,400102,판결,선고
936,220491,특정경제범죄가중처벌등에관한법률위반(사기)·사기·특정범죄가중처벌등에관한법률위반(알선수재)·공직선거법위반,2008노2864,2009.01.09,서울고등법원,형사,400102,판결,선고
937,137971,사기·위증·강제집행면탈,2008노3338,2009.01.08,대구지방법원,형사,400102,판결,선고
938,150886,무고·사기미수,2005고단5616,2009.01.07,서울중앙지방법원,형사,400102,판결,선고
939,143409,사기·사문서위조·위조사문서행사,2008고단4146,2009.01.06,서울중앙지방법원,형사,400102,판결,선고
940,163300,배임·사기,2006고단1042,2009.01.06,수원지방법원성남지원,형사,400102,판결,선고
941,221303,사기미수·공정증서원본불실기재·불실기재공정증서원본행사·사문서변조·변조사문서행사,2008고단1895,2008.12.24,서울남부지방법원,형사,400102,판결,선고
942,138712,사기미수·사문서위조·위조사문서행사,2008노1363,2008.12.19,인천지방법원,형사,400102,판결,선고
943,147124,사기·유가증권위조·위조유가증권행사·공정증서원본불실기재·불실기재공정증서원본행사·사문서위조·위조사문서행사·사기미수,2008노2071,2008.12.12,대전지방법원,형사,400102,판결,선고
944,128061,사기·특수절도·상해·사문서위조·도로교통법위반(무면허운전),2008도9606,2008.12.11,대법원,형사,400102,판결,선고
945,128050,사기,2008도7631,2008.12.11,대법원,형사,400102,판결,선고
946,135826,특정경제범죄가중처벌등에관한법률위반(사기)·사기·부동산실권리자명의등기에관한법률위반,2008노1343,2008.12.05,서울고등법원,형사,400102,판결,선고
947,135916,사기·정보통신망이용촉진및정보보호등에관한법률위반,2008노2959,2008.11.27,서울중앙지방법원,형사,400102,판결,선고
948,138103,특정경제범죄가중처벌등에관한법률위반(사기)·사문서위조·위조사문서행사,2008도7303,2008.11.27,대법원,형사,400102,판결,선고
949,124994,특정경제범죄가중처벌등에관한법률위반(횡령){인정된죄명:특정경제범죄가중처벌등에관한법률위반(사기)}·사문서위조·위조사문서행사,2006도2016,2008.11.27,대법원,형사,400102,판결,선고
950,228317,특정범죄가중처벌등에관한법률위반(절도)·사기·사기미수·여신전문금융업법위반,2008도7270,2008.11.27,대법원,형사,400102,판결,선고
951,125856,특정경제범죄가중처벌등에관한법률위반(횡령)·특정경제범죄가중처벌등에관한법률위반(사기)·뇌물공여·배임증재·배임수재·상법위반·공전자기록등불실기재·불실기재공전자기록등행사·강요·공갈·신용정보의이용및보호에관한법률위반·통신비밀보호법위반·조세범처벌법위반·뇌물공여의사표시·부동산실권리자명의등기에관한법률위반·횡령·증거변조교사·증거변조·재물손괴·사문서위조·위조사문서행사·무고,2008도7018,2008.11.27,대법원,형사,400102,판결,선고
952,220627,특정경제범죄가중처벌등에관한법률위반(사기)·통신비밀보호법위반·방문판매등에관한법률위반·유사수신행위의규제에관한법률위반·근로기준법위반(공소취소),2007고합1233,2008.11.20,서울중앙지방법원,형사,400102,판결,선고
953,124913,특정범죄가중처벌등에관한법률위반(알선수재)·사기·사문서위조·위조사문서행사,2008도8007,2008.11.13,대법원,형사,400102,판결,선고
954,128303,사기·업무방해·공문서부정행사·선박안전법위반·해운법위반,2008노873,2008.11.06,인천지방법원,형사,400102,판결,선고
955,64562,사기미수·무고·위증·무고방조,2008도4852,2008.10.23,대법원,형사,400102,판결,선고
956,124968,특정경제범죄가중처벌등에관한법률위반(사기)·사기,2008도6549,2008.10.23,대법원,형사,400102,판결,선고
957,136124,상습도박{예비적죄명:특정경제범죄가중처벌등에관한법률위반(사기)},2006도736,2008.10.23,대법원,형사,400102,판결,선고
958,64557,특정경제범죄가중처벌등에관한법률위반(사기),2008도2826,2008.10.23,대법원,형사,400102,판결,선고
959,128258,석유및석유대체연료사업법위반·사기,2008노1799,2008.10.21,인천지방법원,형사,400102,판결,선고
960,146899,보건범죄단속에관한특별조치법위반(부정의약품제조등)·사기·업무상횡령,2008고합411,2008.10.10,서울중앙지방법원,형사,400102,판결,선고
961,127707,유가증권위조·위조유가증권행사·사기·횡령,2008노2920,2008.10.02,부산지방법원,형사,400102,판결,선고
962,64694,특정경제범죄가중처벌등에관한법률위반(사기)·사기,2008도5618,2008.09.25,대법원,형사,400102,판결,선고
963,64783,뇌물공여·약사법위반·사기·의료법위반,2006도4652,2008.09.25,대법원,형사,400102,판결,선고
964,128030,사기·사문서위조(인정된죄명:사문서변조)·위조사문서행사(인정된죄명:변조사문서행사)·배상명령신청,2008노2087,2008.09.18,수원지방법원,형사,400102,판결,선고
965,64833,여신전문금융업법위반·컴퓨터등사용사기(일부인정된죄명:컴퓨터등사용사기미수),2008노690,2008.09.04,전주지방법원,형사,400102,판결 : 확정,선고
966,64832,사기·무고·폭력행위등처벌에관한법률위반(공동주거침입),2008노777,2008.09.02,서울북부지방법원,형사,400102,판결 : 상고,선고
967,138879,사기·부정수표단속법위반,2008고단562,2008.08.27,수원지방법원성남지원,형사,400102,판결,선고
968,147134,사기·유가증권위조·위조유가증권행사·공정증서원본불실기재·불실기재공정증서원본행사·사문서위조·위조사문서행사·사기미수,2008고단137,2008.08.08,대전지방법원공주지원,형사,400102,판결,선고
969,125985,특정경제범죄가중처벌등에관한법률위반(사기)·사문·서위조·위조사문서행사,2008노491,2008.07.24,서울고등법원,형사,400102,판결,선고
970,64933,사기·업무상배임,2008도4085,2008.07.24,대법원,형사,400102,판결,선고
971,126033,특정범죄가중처벌등에관한법률위반(절도)·사기·사기미수·여신전문금융업법위반,2008노285,2008.07.17,창원지방법원,형사,400102,판결,선고
972,64928,사기,2008도1664,2008.07.10,대법원,형사,400102,판결,선고
973,85785,사기방조·전자금융거래법위반·점유이탈물횡령,2008도2245,2008.07.10,대법원,형사,400102,판결,선고
974,64925,사기,2007도10755,2008.07.10,대법원,형사,400102,판결,선고
975,64755,특정경제범죄가중처벌등에관한법률위반(사기)·사문서위조·위조사문서행사·사기·무고,2008도1584,2008.06.26,대법원,형사,400102,판결,선고
976,85731,사기·절도·혼인빙자간음,2008도2440,2008.06.12,대법원,형사,400102,판결,선고
977,64521,특정경제범죄가중처벌등에관한법률위반(사기)·사기,2008노146,2008.06.12,서울고등법원,형사,400102,판결,선고
978,65119,특정경제범죄가중처벌등에관한법률위반(사기)·정보통신망이용촉진및정보보호등에관한법률위반(음란물유포등),2006도4067,2008.06.12,대법원,형사,400102,판결,선고
979,85723,사기·위조사문서행사·무고,2006도5400,2008.06.12,대법원,형사,400102,판결,선고
980,65123,특정경제범죄가중처벌등에관한법률위반(사기)·정보통신망이용촉진및정보보호등에관한법률위반(음란물유포),2008도76,2008.06.12,대법원,형사,400102,판결,선고
981,192076,특정경제범죄가중처벌등에관한법률위반(배임)·사기(변경된죄명:업무상배임및사기),2008노1052,2008.06.11,서울고등법원,형사,400102,판결,선고
982,125383,사기·사기미수·사문서위조·위조사문서행사,2008노72,2008.05.30,춘천지방법원,형사,400102,판결,선고
983,69491,여신전문금융업법위반·컴퓨터등사용사기(일부인정된죄명:컴퓨터등사용사기미수),2008도2099,2008.05.29,대법원,형사,400102,판결,선고
984,69490,폭력행위등처벌에관한법률위반(집단·흉기등상해)·폭력행위등처벌에관한법률위반(단체등의구성·활동)·폭력행위등처벌에관한법률위반(집단·흉기등감금)·사기,2008도1857,2008.05.29,대법원,형사,400102,판결,선고
985,220645,사기미수·무고·위증·무고방조,2008노534,2008.05.22,서울중앙지방법원,형사,400102,판결,선고
986,138719,사기미수·사문서위조·위조사문서행사,2007고정5401,2008.05.09,인천지방법원,형사,400102,판결,선고
987,69463,특정경제범죄가중처벌등에관한법률위반(사기)ㆍ특정경제범죄가중처벌등에관한법률위반(배임)ㆍ부정수표단속법위반ㆍ업무상배임ㆍ사기ㆍ뇌물공여ㆍ특정경제범죄가중처벌등에관한법률위반(횡령),2008도1652,2008.05.08,대법원,형사,400102,판결,선고
988,137982,사기·사기방조,2006노3300,2008.05.06,수원지방법원,형사,400102,판결,선고
989,69428,사기,2007도10717,2008.04.24,대법원,형사,400102,판결,선고
990,192026,국가보안법위반(반국가단체의구성등)·국가보안법위반(잠입·탈출)·국가보안법위반(회합·통신등)·사기미수,2004도4899,2008.04.17,대법원,형사,400102,전원합의체 판결,선고
991,64970,사기·사문서위조·위조사문서행사·횡령·무고,2008노84,2008.04.11,의정부지방법원,형사,400102,판결,선고
992,192018,사기·공문서위조·위조공문서행사,2008도1013,2008.04.10,대법원,형사,400102,판결,선고
993,71070,사기·업무방해(공소취소)·배상명령신청,2006고단2654,2008.04.03,대전지방법원,형사,400102,판결 : 항소,선고
994,69352,사기·유가증권변조·변조유가증권행사,2007도11000,2008.03.27,대법원,형사,400102,판결,선고
995,69358,사기·사문서위조·정보통신망이용촉진및정보보호등에관한법률위반·특정범죄가중처벌등에관한법률위반(도주차량)·도로교통법위반,2008도443,2008.03.27,대법원,형사,400102,판결,선고
996,125378,특정경제범죄가중처벌등에관한법률위반(사기),2007노2728,2008.03.20,서울고등법원,형사,400102,판결,선고
997,69309,사기·장사등에관한법률위반,2007도11263,2008.03.14,대법원,형사,400102,판결,선고
998,69311,사기,2008도488,2008.03.14,대법원,형사,400102,판결,선고
999,79041,사기·절도·혼인빙자간음,2007노4045,2008.03.06,서울중앙지방법원,형사,400102,판결,선고
1000,69290,폭력행위등처벌에관한법률위반(집단·흉기등상해)·사기·업무방해·협박·주거침입·재물손괴·상해,2007도11339,2008.02.29,대법원,형사,400102,판결,선고
1001,69286,사기·자동차손해배상보장법위반,2006도5945,2008.02.29,대법원,형사,400102,판결,선고
1002,85576,특정경제범죄가중처벌등에관한법률위반(사기)ㆍ사기ㆍ유사수신행위의규제에관한법률위반,2007도10414,2008.02.29,대법원,형사,400102,판결,선고
1003,85570,특정경제범죄가중처벌등에관한법률위반(공갈)ㆍ사기ㆍ특정범죄가중처벌등에관한법률위반(알선수재)ㆍ공갈ㆍ공갈미수ㆍ배임수재ㆍ범죄수익은닉의규제및처벌등에관한법률위반ㆍ변호사법위반ㆍ뇌물공여,2007도10004,2008.02.28,대법원,형사,400102,판결,선고
1004,85571,특정경제범죄가중처벌등에관한법률위반(사기),2007도10416,2008.02.28,대법원,형사,400102,판결,선고
1005,69260,사기,2007도10658,2008.02.14,대법원,형사,400102,판결,선고
1006,65185,사기방조·전자금융거래법위반·점유이탈물횡령,2007노4433,2008.02.14,서울중앙지방법원,형사,400102,판결,선고
1007,69261,사기,2007도10770,2008.02.14,대법원,형사,400102,판결,선고
1008,85553,사기·사문서위조·위조사문서행사·배임·자격모용사문서작성·자격모용작성사문서행사,2007도9606,2008.02.14,대법원,형사,400102,판결,선고
1009,69227,사기,2007도9417,2008.01.24,대법원,형사,400102,판결,선고
1010,147638,사기·공전자기록등불실기재·불실기재공전자기록등행사,2007노3833,2008.01.17,대구지방법원,형사,400102,판결,선고
1011,220655,특정경제범죄가중처벌등에관한법률위반(사기)·사기,2007고합858,2008.01.04,서울중앙지방법원,형사,400102,판결,선고
1012,85485,업무방해·사기미수,2007도5030,2007.12.27,대법원,형사,400102,판결,선고
1013,69174,업무상횡령·사기·업무방해·명예훼손·출판물에의한명예훼손·보조금의예산및관리에관한법률위반·정보통신망이용촉진및정보보호등에관한법률위반,2006도8870,2007.12.27,대법원,형사,400102,판결,선고
1014,85437,특정경제범죄가중처벌등에관한법률위반(사기)·자격모용사문서작성·자격모용작성사문서행사·사문서위조·위조사문서행사·부동산실권리자명의등기에관한법률위반,2007도4812,2007.11.30,대법원,형사,400102,판결,선고
1015,85434,사기,2007도8549,2007.11.29,대법원,형사,400102,판결,선고
1016,69123,증권거래법위반·상법위반·사기,2007도7471,2007.11.29,대법원,형사,400102,판결,선고
1017,224115,사기·절도·혼인빙자간음,2007고단3067,2007.11.28,서울중앙지방법원,형사,400102,결정,자
1018,69088,사문서위조·위조사문서행사·사기,2007도3475,2007.11.16,대법원,형사,400102,판결,선고
1019,69090,사기,2007도5847,2007.11.16,대법원,형사,400102,판결,선고
1020,69081,증권거래법위반·특정경제범죄가중처벌등에관한법률위반(사기)·공문서위조·위조공문서행사·출입국관리법위반,2007도6336,2007.11.15,대법원,형사,400102,판결,선고
1021,220545,특정경제범죄가중처벌등에관한법률위반(사기),2007노455,2007.11.14,부산고등법원,형사,400102,판결,선고
1022,78841,특정경제범죄가중처벌등에관한법률위반(사기)·사기·유사수신행위의규제에관한법률위반,2006노480,2007.11.14,부산고등법원,형사,400102,판결,선고
1023,144621,특정경제범죄가중처벌등에관한법률위반(사기)·외국환거래법위반·주식회사의외부감사에관한법률위반,2006노66,2007.11.09,광주고등법원,형사,400102,판결,선고
1024,220547,특정경제범죄가중처벌등에관한법률위반(공갈)·사기·특정범죄가중처벌등에관한법률위반(알선수재)·공갈·공갈미수·조세범처벌법위반·무고·배임수재·범죄수익은닉의규제및처벌등에관한법률위반·변호사법위반·뇌물공여,2007노377,2007.11.02,서울고등법원,형사,400102,판결,선고
1025,147666,사기·공전자기록등불실기재·불실기재공전자기록등행사,2006고단246,2007.11.02,대구지방법원의성지원,형사,400102,판결,선고
1026,78811,사기·사문서위조·위조사문서행사·배임·자격모용사문서작성·자격모용작성사문서행사,2007노2173,2007.11.01,대구지방법원,형사,400102,판결,선고
1027,78898,사기{인정된죄명특정경제범죄가중처벌등에관한법률위반(사기)}·배임·부정수표단속법위반,2007노1530,2007.10.26,서울고등법원,형사,400102,판결,선고
1028,85375,사기·약사법위반,2006도4418,2007.10.25,대법원,형사,400102,판결,선고
1029,69045,사기·알선뇌물수수·기부금품모집규제법위반,2005도1991,2007.10.25,대법원,형사,400102,판결,선고
1030,69050,사기·유사수신행위의규제에관한법률위반·방문판매등에관한법률위반,2007도6241,2007.10.25,대법원,형사,400102,판결,선고
1031,85353,음반·비디오물및게임물에관한법률위반·도박개장·사기,2007도6019,2007.10.12,대법원,형사,400102,판결,선고
1032,69009,"특정경제범죄가중처벌등에관한법률위반(사기){피고인3,5에대하여인정된죄명:특정경제범죄가중처벌등에관한법률위반(사기)방조}·특정경제범죄가중처벌등에관한법률위반(배임)·특정경제범죄가중처벌등에관한법률위반(횡령){피고인주수도에대하여일부인정된죄명:특정경제범죄가중처벌등에관한법률위반(배임)}·방문판매등에관한법률위반(피고인3,5에대하여인정된죄명:방문판매등에관한법률위반방조)(제이유 그룹 사건)",2007도6012,2007.10.11,대법원,형사,400102,판결,선고
1033,85348,특정경제범죄가중처벌등에관한법률위반(사기)·사기·특정범죄가중처벌등에관한법률위반(조세)·특정경제범죄가중처벌등에관한법률위반(횡령)·조세범처벌법위반·방문판매등에관한법률위반·정치자금법위반〕,2007도4697,2007.10.11,대법원,형사,400102,판결,선고
1034,216307,사기,2007도5507,2007.09.20,대법원,형사,400102,판결,선고
1035,78660,사기,2007노1126,2007.09.19,서울남부지방법원,형사,400102,판결,선고
1036,216315,사기미수·사문서위조,2006도3591,2007.09.06,대법원,형사,400102,판결,선고
1037,68954,특정범죄가중처벌등에관한법률위반(절도)ㆍ여신전문금융업법위반ㆍ사기ㆍ자동차관리법위반ㆍ공기호부정사용ㆍ부정사용공기호행사ㆍ도로교통법위반(무면허운전)ㆍ정보통신망이용촉진및정보보호등에관한법률위반ㆍ강도예비,2007도4739,2007.09.06,대법원,형사,400102,판결,선고
1038,68945,업무상횡령ㆍ상법위반ㆍ공정증서원본불실기재ㆍ불실기재공정증서원본행사ㆍ사기ㆍ업무상배임,2005도1847,2007.09.06,대법원,형사,400102,판결,선고
1039,220747,사기·절도·혼인빙자간음,2007고단3067,2007.09.06,서울중앙지방법원,형사,400102,판결,선고
1040,68913,배임·사기,2007도3408,2007.08.24,대법원,형사,400102,판결,선고
1041,191973,특정경제범죄가중처벌등에관한법률위반(횡령)·특정경제범죄가중처벌등에관한법률위반(사기)(변경된죄명:사기)·횡령·절도·협박·폭력행위등처벌에관한법률위반(야간·공동주거침입)〕,2007도2595,2007.08.23,대법원,형사,400102,판결,선고
1042,68904,특정범죄가중처벌등에관한법률위반(조세)(일부인정된죄명:조세범처벌법위반)·특정경제범죄가중처벌등에관한법률위반(사기)(인정된죄명:식품위생법위반)·조세범처벌법위반·사문서위조·위조사문서행사,2006도5041,2007.08.23,대법원,형사,400102,판결,선고
1043,68906,의료법위반·약사법위반·자동차손해배상보장법위반·사기,2007도2872,2007.08.23,대법원,형사,400102,판결,선고
1044,78692,강도치상(인정된죄명:절도·상해)·특수강도·도로교통법위반(무면허운전)·사기·교통사고처리특례법위반,2007노193,2007.08.23,대구고등법원,형사,400102,판결,선고
1045,78895,사기·횡령·부동산실권리자명의등기에관한법률위반·부동산등기특별조치법위반,2007노313,2007.08.22,광주지방법원,형사,400102,판결,선고
1046,85245,사기미수(인정된죄명:배임),2007도3882,2007.07.26,대법원,형사,400102,판결,선고
1047,85242,사기,2007도3160,2007.07.26,대법원,형사,400102,판결,선고
1048,85240,자격모용사문서작성·자격모용작성사문서행사·공정증서원본불실기재·불실기재공정증서원본행사·사문서위조·위조사문서행사·사기,2005도4072,2007.07.26,대법원,형사,400102,판결,선고
1049,68844,관세법위반·사기,2007도3394,2007.07.13,대법원,형사,400102,판결,선고
1050,216379,특정경제범죄가중처벌등에관한법률위반(사기),2005도9221,2007.07.12,대법원,형사,400102,판결,선고
1051,68816,특정경제범죄가중처벌등에관한법률위반(사기)·특정경제범죄가중처벌등에관한법률위반(횡령)·공정증서원본불실기재·불실기재공정증서원본행사·강제집행면탈,2007도3005,2007.07.12,대법원,형사,400102,판결,선고
1052,216383,사기·사문서위조·위조사문서행사·업무상횡령,2006도3892,2007.07.12,대법원,형사,400102,판결,선고
1053,68805,유가증권위조·위조유가증권행사·사기,2006도7864,2007.06.29,대법원,형사,400102,판결,선고
1054,78822,사기·사문서위조·위조사문서행사·배임·자격모용사문서작성·자격모용작성사문서행사,2006고단5378,2007.06.29,대구지방법원,형사,400102,판결,선고
1055,125191,사기·정보통신망이용촉진및정보보호등에관한법률위반(정보통신망침해등),2006도6389,2007.06.28,대법원,형사,400102,판결,선고
1056,78569,음반·비디오물및게임물에관한법률위반·도박개장·사기,2007노771,2007.06.22,의정부지방법원,형사,400102,판결,선고
1057,70823,"특정경제범죄가중처벌등에관한법률위반(사기){일부인정된죄명:특정경제범죄가중처벌등에관한법률위반(사기)방조}·특정경제범죄가중처벌등에관한법률위반(배임)·특정경제범죄가중처벌등에관한법률위반(횡령){일부인정된죄명:특정경제범죄가중처벌등에관한법률위반(배임),일부인정된죄명:특정경제범죄가중처벌등에관한법률위반(배임)방조,그택일적죄명:특정경제범죄가중처벌등에관한법률위반(횡령)방조}·방문판매등에관한법률위반(일부인정된죄명:방문판매등에관한법률위반방조)",2007노687,2007.06.21,서울고등법원,형사,400102,판결 : 상고,선고
1058,70822,사기,2006고단3255,2007.06.20,서울남부지방법원,형사,400102,판결 : 항소,선고
1059,68766,사기·사기미수,2007도2941,2007.06.15,대법원,형사,400102,판결,선고
1060,78907,사기[인정된죄명:특정경제범죄가중처벌등에관한법률위반(사기)]·배임,2006고합1310,2007.06.15,서울중앙지방법원,형사,400102,판결,선고
1061,78534,사기,2007노134,2007.06.15,춘천지방법원,형사,400102,판결,선고
1062,68760,"특정범죄가중처벌등에관한법률위반(뇌물)(피고인1,피고인2에대하여일부인정된죄명:뇌물수수)·사기·뇌물수수·뇌물공여·업무방해·배임증재·위조사문서행사",2007도2178,2007.06.14,대법원,형사,400102,판결,선고
1063,70821,특정경제범죄가중처벌등에관한법률위반(수재등)·특정경제범죄가중처벌등에관한법률위반(사기),2007노15,2007.06.14,대구고등법원,형사,400102,판결 : 상고,선고
1064,224109,특정경제범죄가중처벌등에관한법률위반(사기),2007고합13,2007.06.13,창원지방법원,형사,400102,판결,선고
1065,78723,업무방해·사기미수,2006노790,2007.06.01,의정부지방법원,형사,400102,판결,선고
1066,85128,특정경제범죄가중처벌등에관한법률위반(사기)·특정경제범죄가중처벌등에관한법률위반(배임)·특정경제범죄가중처벌등에관한법률위반(횡령)·업무상배임·업무상횡령·부동산실권리자명의등기에관한법률위반·강제집행면탈·예금자보호법위반,2006도1813,2007.06.01,대법원,형사,400102,판결,선고
1067,78663,특정경제범죄가중처벌등에관한법률위반(사기)·자격모용사문서작성·자격모용작성사문서행사·사문서위조·위조사문서행사·부동산실권리자명의등기에관한법률위반,2006노2375,2007.06.01,서울고등법원,형사,400102,판결,선고
1068,216433,사기·공정증서원본불실기재·불실기재공정증서원본행사,2006도8488,2007.05.31,대법원,형사,400102,판결,선고
1069,78564,특정경제범죄가중처벌등에관한법률위반(사기)·사기·특정범죄가중처벌등에관한법률위반(조세)·특정경제범죄가중처벌등에관한법률위반(횡령)·조세범처벌법위반·방문판매등에관한법률위반·정치자금에관한법률위반·배상명령신청,2006노1181,2007.05.23,서울고등법원,형사,400102,판결,선고
1070,68685,살인·사문서위조·위조사문서행사·사기미수,2007도748,2007.05.11,대법원,형사,400102,판결,선고
1071,68680,사기·변조사문서행사·건설산업기본법위반,2005도6668,2007.05.11,대법원,형사,400102,판결,선고
1072,68686,사기,2007도798,2007.05.11,대법원,형사,400102,판결,선고
1073,68689,사기,2007도2134,2007.05.11,대법원,형사,400102,판결,선고
1074,68666,사기·부정수표단속법위반,2006도8738,2007.05.10,대법원,형사,400102,판결,선고
1075,68673,사기,2007도1780,2007.05.10,대법원,형사,400102,판결,선고
1076,68672,사기미수·사문서위조·위조사문서행사·사문서변조·변조사문서행사·법무사법위반,2007도1674,2007.05.10,대법원,형사,400102,판결,선고
1077,68677,사기·공무집행방해·폭력행위등처벌에관한법률위반(야간·공동손괴)(인정된죄명:손괴)·도로교통법위반(음주운전),2007도2517,2007.05.10,대법원,형사,400102,판결,선고
1078,68670,특정경제범죄가중처벌등에관한법률위반(사기)·특정경제범죄가중처벌등에관한법률위반(횡령)·특정경제범죄가중처벌등에관한법률위반(배임)(일부인정된죄명:업무상배임)·유가증권위조·위조유가증권행사·사문서위조·위조사문서행사,2007도1048,2007.05.10,대법원,형사,400102,판결,선고
1079,68676,사기·변호사법위반,2007도2372,2007.05.10,대법원,형사,400102,판결,선고
1080,220573,유기치사·마약류관리에관한법률위반(향정)·사기·유사수신행위의규제에관한법률위반·방문판매등에관한법률위반,2007노337,2007.05.09,서울고등법원,형사,400102,판결,선고
1081,78700,강도치상·특수강도·도로교통법위반(무면허운전)·사기·교통사고처리특례법위반,2006고합880,2007.05.02,대구지방법원,형사,400102,판결,선고
1082,68640,특정경제범죄가중처벌등에관한법률위반(사기)·특정경제범죄가중처벌등에관한법률위반(횡령)·업무상횡령·업무상배임·상법위반,2004도5163,2007.04.27,대법원,형사,400102,판결,선고
1083,85071,특정범죄가중처벌등에관한법률위반(뇌물)·특정경제범죄가중처벌등에관한법률위반(사기),2007도694,2007.04.27,대법원,형사,400102,판결,선고
1084,68643,특정경제범죄가중처벌등에관한법률위반(사기)·사문서위조·위조사문서행사·특정경제범죄가중처벌등에관한법률위반(증재등)·특정경제범죄가중처벌등에관한법률위반(사기)방조·배임수재·배임증재,2007도1303,2007.04.27,대법원,형사,400102,판결,선고
1085,85068,사기,2006도7634,2007.04.27,대법원,형사,400102,판결,선고
1086,78428,사기미수(인정된죄명:배임),2007노511,2007.04.26,대전지방법원,형사,400102,판결,선고
1087,68634,사기,2007도1274,2007.04.26,대법원,형사,400102,판결,선고
1088,135900,사기·변호사법위반,2007노61,2007.04.24,서울서부지방법원,형사,400102,판결 : 상고,선고
1089,216469,특정경제범죄가중처벌등에관한법률위반(사기),2005도7288,2007.04.19,대법원,형사,400102,전원합의체 판결,선고
1090,68606,사기,2005도4222,2007.04.13,대법원,형사,400102,판결,선고
1091,68603,사기미수,2007도967,2007.04.12,대법원,형사,400102,판결,선고
1092,78425,사기,2006노1264,2007.04.12,서울북부지방법원,형사,400102,판결,선고
1093,148771,특정경제범죄가중처벌등에관한법률위반(사기)·사기·특정경제범죄가중처벌등에관한법률위반(배임),2007도1033,2007.04.12,대법원,형사,400102,판결,선고
1094,68601,유사수신행위의규제에관한법률위반·특정경제범죄가중처벌등에관한법률위반(사기)(인정된죄명:사기)·사기,2007도472,2007.04.12,대법원,형사,400102,판결,선고
1095,68563,사기,2005도5972,2007.03.30,대법원,형사,400102,판결,선고
1096,68567,부정수표단속법위반·근로기준법위반·유가증권위조·위조유가증권행사·사기·변조유가증권행사·조세범처벌법위반,2007도523,2007.03.30,대법원,형사,400102,판결,선고
1097,68565,사기미수,2006도6350,2007.03.30,대법원,형사,400102,판결,선고
1098,85016,사기미수·사문서부정행사,2007도629,2007.03.30,대법원,형사,400102,판결,선고
1099,78463,특정경제범죄가중처벌등에관한법률위반(횡령)·특정경제범죄가중처벌등에관한법률위반(사기)(변경된죄명:사기)·횡령·절도·협박·폭력행위등처벌에관한법률위반(야간·공동주거침입),2006노1824,2007.03.23,서울고등법원,형사,400102,판결,선고
1100,126181,컴퓨터등사용사기,2006도2704,2007.03.15,대법원,형사,400102,판결,선고
1101,68502,사기·변호사법위반,2004도6025,2007.02.23,대법원,형사,400102,판결,선고
1102,84931,사기·부동산등기특별조치법위반,2004도45,2007.01.25,대법원,형사,400102,판결,선고
1103,84936,마약류관리에관한법률위반(향정)·마약류불법거래방지에관한특례법위반·사기·마약류관리에관한법률위반(대마),2006도7342,2007.01.25,대법원,형사,400102,판결,선고
1104,68444,사기·허위진단서작성·허위작성진단서행사·의료법위반교사·의료기사등에관한법률위반,2006도6912,2007.01.25,대법원,형사,400102,판결,선고
1105,84937,특정경제범죄가중처벌등에관한법률위반(사기)·유사수신행위의규제에관한법률위반·방문판매등에관한법률위반,2006도7470,2007.01.25,대법원,형사,400102,판결,선고
1106,220779,유기치사·마약류관리에관한법률위반(향정)·사기·유사수신행위의규제에관한법률위반·방문판매등에관한법률위반,2006고합1291,2007.01.19,서울중앙지방법원,형사,400102,판결,선고
